data,temp_media,temp_max,temp_min,precipitacao,umidade_relativa,radiacao_solar,evapotranspiracao,vento,ndvi,ph_solo,carbono_organico,argila,areia,altitude,latitude,longitude,id_fazenda
20230613,23.62,29.3,19.84,3.42,77.44,12.74,1.97,3.14,0.5494888481901697,66.97240913643448,231.14300679992914,220,593,442.0,-9.9,-39.0,BA_Canudos
20230614,23.74,30.1,19.23,1.24,77.74,15.37,2.21,2.83,0.5459897884367844,66.98068926779918,230.9804597041422,220,593,442.0,-9.9,-39.0,BA_Canudos
20230615,23.94,30.03,19.81,3.05,80.05,12.38,1.94,3.08,0.5424907286833989,66.99493643556832,231.68727881867161,220,593,442.0,-9.9,-39.0,BA_Canudos
20230616,23.67,29.87,19.06,0.64,73.94,18.0,2.34,3.25,0.5389916689300135,67.0046008026069,232.7500856852429,220,593,442.0,-9.9,-39.0,BA_Canudos
20230617,24.13,30.61,19.76,0.6,77.29,13.45,2.02,3.11,0.5354926091766281,66.97042861414745,232.92853541291552,220,593,442.0,-9.9,-39.0,BA_Canudos
20230618,24.34,30.67,19.96,0.39,71.95,17.18,2.34,3.11,0.5319935494232426,66.95556790206903,233.0412694670746,220,593,442.0,-9.9,-39.0,BA_Canudos
20230619,23.5,30.0,19.62,2.83,78.34,12.89,1.67,3.47,0.5284944896698572,66.93402844800316,231.14423638284083,220,593,442.0,-9.9,-39.0,BA_Canudos
20230620,22.14,26.86,19.13,12.34,86.79,12.46,0.73,3.85,0.5249954299164719,66.97389544362593,232.48356054556493,220,593,442.0,-9.9,-39.0,BA_Canudos
20230621,21.11,26.21,17.3,1.63,80.21,13.09,1.65,3.87,0.5214963701630864,66.981828666384,231.18671530308424,220,593,442.0,-9.9,-39.0,BA_Canudos
20230622,20.74,26.91,16.5,1.3,77.63,14.45,2.48,3.59,0.517997310409701,67.01880769888568,231.54237626859071,220,593,442.0,-9.9,-39.0,BA_Canudos
20230623,21.3,28.32,15.79,1.31,76.68,11.87,2.52,3.3,0.5144982506563155,66.99581104574204,229.4334336082379,220,593,442.0,-9.9,-39.0,BA_Canudos
20230624,22.03,28.85,16.77,1.06,75.71,15.09,2.51,3.35,0.5109991909029301,67.02715524556815,230.08218042166865,220,593,442.0,-9.9,-39.0,BA_Canudos
20230625,22.24,28.07,18.35,1.08,77.28,13.94,2.33,3.74,0.5075001311495446,67.03444783819099,229.86578662150342,220,593,442.0,-9.9,-39.0,BA_Canudos
20230626,22.09,28.37,17.17,0.8,76.13,15.9,2.33,3.41,0.5040010713961592,67.03501404480939,229.12532640461083,220,593,442.0,-9.9,-39.0,BA_Canudos
20230627,22.09,28.03,18.2,1.78,78.97,12.23,1.85,3.53,0.5005020116427739,66.99979853110102,230.1215495823758,220,593,442.0,-9.9,-39.0,BA_Canudos
20230628,22.73,28.95,18.5,1.58,77.31,13.74,2.04,3.26,0.49700295188938837,66.97769974140618,230.36258875140516,220,593,442.0,-9.9,-39.0,BA_Canudos
20230629,23.3,29.33,18.99,0.79,76.59,14.69,2.11,3.05,0.493503892136003,66.98140467580463,230.02975656281865,220,593,442.0,-9.9,-39.0,BA_Canudos
20230630,23.2,29.4,18.89,0.47,75.08,16.16,2.16,3.85,0.49000483238261755,66.99352981720703,229.05292887497694,220,593,442.0,-9.9,-39.0,BA_Canudos
20230701,22.81,28.63,18.99,0.37,74.23,16.09,1.78,3.53,0.4865057726292321,67.00976535579183,229.69300786581758,220,593,442.0,-9.9,-39.0,BA_Canudos
20230702,23.26,29.82,18.8,0.34,74.49,15.37,1.98,2.76,0.4830067128758467,67.00774189306638,230.0423032203222,220,593,442.0,-9.9,-39.0,BA_Canudos
20230703,23.28,29.98,18.56,0.33,71.34,14.65,1.74,2.81,0.47950765312246124,67.0254952658646,230.64510475560323,220,593,442.0,-9.9,-39.0,BA_Canudos
20230704,22.29,28.68,17.91,0.1,71.7,16.59,1.66,4.13,0.47600859336907586,66.9861793901592,230.55892066389902,220,593,442.0,-9.9,-39.0,BA_Canudos
20230705,21.4,28.19,16.72,0.54,71.3,15.09,1.44,3.97,0.4725095336156904,66.9808971595401,231.04242000632303,220,593,442.0,-9.9,-39.0,BA_Canudos
20230706,20.84,26.82,16.4,0.87,79.46,14.35,0.81,3.01,0.469010473862305,66.96820732299871,230.82051523217638,220,593,442.0,-9.9,-39.0,BA_Canudos
20230707,22.69,29.55,18.44,4.71,80.97,12.66,1.14,3.28,0.46551141410891955,67.02516682450143,231.6939627511348,220,593,442.0,-9.9,-39.0,BA_Canudos
20230708,23.59,29.75,19.35,2.76,81.13,12.36,1.4,3.58,0.4620123543555341,67.03822258542438,232.3116695182299,220,593,442.0,-9.9,-39.0,BA_Canudos
20230709,24.44,30.61,20.3,3.47,77.9,18.85,1.9,2.64,0.45851329460214874,67.05169292468642,231.78881490030918,220,593,442.0,-9.9,-39.0,BA_Canudos
20230710,23.66,28.88,19.99,1.99,77.63,13.54,1.69,3.32,0.45501423484876324,67.0567540364381,230.1564942539417,220,593,442.0,-9.9,-39.0,BA_Canudos
20230711,23.63,30.04,19.3,1.3,75.33,16.76,2.14,2.85,0.45151517509537786,67.04753194105824,231.32865651096122,220,593,442.0,-9.9,-39.0,BA_Canudos
20230712,23.19,30.04,18.54,0.44,71.43,19.16,2.19,2.9,0.4480161153419924,67.0085278785629,231.52188428436,220,593,442.0,-9.9,-39.0,BA_Canudos
20230713,23.57,30.65,17.67,0.0,68.97,20.3,2.43,2.07,0.44981197737720535,66.96561521609202,231.91189963241422,220,593,442.0,-9.9,-39.0,BA_Canudos
20230714,24.88,32.49,18.62,0.0,63.85,20.75,2.64,2.19,0.45160783941241833,66.94778424294924,231.2891375089514,220,593,442.0,-9.9,-39.0,BA_Canudos
20230715,23.79,30.8,18.11,0.05,69.32,21.36,1.97,3.1,0.4439208045712601,66.94135922365888,231.80937050061675,220,593,442.0,-9.9,-39.0,BA_Canudos
20230716,23.59,30.12,19.51,0.29,71.88,16.65,1.6,3.38,0.4362337697301019,66.9399574908572,231.04905916010057,220,593,442.0,-9.9,-39.0,BA_Canudos
20230717,23.21,29.86,18.7,0.23,71.13,18.33,1.39,3.31,0.4285467348889437,66.9442935045975,230.5980421941684,220,593,442.0,-9.9,-39.0,BA_Canudos
20230718,23.18,30.83,17.42,0.29,69.28,19.13,1.47,2.84,0.4208597000477855,66.98186133555184,229.8911997145192,220,593,442.0,-9.9,-39.0,BA_Canudos
20230719,22.77,29.44,18.4,3.98,77.11,14.85,0.91,3.53,0.41317266520662727,66.99021251099362,231.59569833560454,220,593,442.0,-9.9,-39.0,BA_Canudos
20230720,21.66,27.88,17.53,1.4,71.92,16.94,0.99,4.57,0.40548563036546903,66.98651105281925,230.69241268809378,220,593,442.0,-9.9,-39.0,BA_Canudos
20230721,21.45,27.97,16.93,1.09,72.35,15.59,1.0,3.99,0.39779859552431085,66.96294235031068,231.54742049825504,220,593,442.0,-9.9,-39.0,BA_Canudos
20230722,21.65,28.83,15.73,0.03,67.48,20.95,1.3,3.65,0.3901115606831526,66.97455485591844,229.45432214327244,220,593,442.0,-9.9,-39.0,BA_Canudos
20230723,21.83,29.1,16.36,0.05,70.22,18.49,1.14,3.41,0.36176551027740805,66.99334273739683,230.65399742783939,220,593,442.0,-9.9,-39.0,BA_Canudos
20230724,22.24,29.81,16.3,0.26,72.41,20.29,1.14,3.22,0.3334194598716635,66.99620248095884,230.64106186206826,220,593,442.0,-9.9,-39.0,BA_Canudos
20230725,22.37,29.64,16.58,0.75,72.43,19.63,1.01,2.96,0.3050734094659189,66.96155113317637,231.34838937287,220,593,442.0,-9.9,-39.0,BA_Canudos
20230726,23.23,30.81,17.93,0.11,69.68,21.07,1.09,3.27,0.2767273590601743,66.98107083880383,231.49348815209171,220,593,442.0,-9.9,-39.0,BA_Canudos
20230727,23.09,29.58,18.05,0.6,72.22,17.79,0.89,2.41,0.24838130865442976,66.97882885477405,230.8934254315342,220,593,442.0,-9.9,-39.0,BA_Canudos
20230728,23.81,30.81,19.32,0.61,72.74,16.82,0.78,3.58,0.2200352582486852,66.98762889459267,230.0352400861366,220,593,442.0,-9.9,-39.0,BA_Canudos
20230729,24.1,31.93,18.04,0.04,65.73,19.14,0.99,3.0,0.1916892078429406,66.97068050012832,229.6563399184737,220,593,442.0,-9.9,-39.0,BA_Canudos
20230730,24.19,31.71,18.54,0.0,67.45,18.91,0.83,3.58,0.19510084399677757,66.96827372880394,229.20343328493345,220,593,442.0,-9.9,-39.0,BA_Canudos
20230731,23.3,30.03,18.41,0.8,68.78,19.18,0.62,3.85,0.19851248015061457,66.99199298601049,231.28219561802646,220,593,442.0,-9.9,-39.0,BA_Canudos
20230801,22.98,29.69,18.69,4.16,78.81,15.19,0.45,3.59,0.20192411630445153,67.03636800445071,231.95739730240157,220,593,442.0,-9.9,-39.0,BA_Canudos
20230802,23.49,30.27,19.47,6.33,79.76,15.1,0.61,3.65,0.2053357524582885,67.03217031681912,232.21902142813283,220,593,442.0,-9.9,-39.0,BA_Canudos
20230803,23.31,29.3,19.24,1.22,74.14,14.55,1.22,3.6,0.2087473886121255,67.04255358103295,230.87253886590358,220,593,442.0,-9.9,-39.0,BA_Canudos
20230804,22.84,29.64,17.6,0.01,66.62,20.75,1.57,3.17,0.21215902476596246,66.994491816647,229.98171221772944,220,593,442.0,-9.9,-39.0,BA_Canudos
20230805,22.94,30.14,17.2,0.03,66.59,21.55,1.54,2.84,0.21557066091979943,67.0004632996229,230.74518937951314,220,593,442.0,-9.9,-39.0,BA_Canudos
20230806,23.38,30.99,17.81,0.45,71.22,20.56,1.3,3.5,0.21898229707363642,67.00896885011214,231.0654304825899,220,593,442.0,-9.9,-39.0,BA_Canudos
20230807,23.89,31.33,19.08,0.66,71.26,16.32,1.18,3.63,0.2223939332274734,67.01746601325064,231.38783834969493,220,593,442.0,-9.9,-39.0,BA_Canudos
20230808,23.74,31.54,17.81,0.31,68.24,21.58,1.19,3.12,0.22580556938131036,67.05083246603516,231.49676952019726,220,593,442.0,-9.9,-39.0,BA_Canudos
20230809,23.28,30.71,18.29,1.36,70.68,17.24,0.87,4.11,0.22921720553514735,67.02904448182507,232.65211336832772,220,593,442.0,-9.9,-39.0,BA_Canudos
20230810,22.55,29.76,17.35,1.5,70.12,17.97,0.75,3.41,0.23262884168898432,67.04877494799815,232.6014828391112,220,593,442.0,-9.9,-39.0,BA_Canudos
20230811,22.75,30.11,17.73,2.43,74.69,15.46,0.67,3.88,0.23604047784282128,67.016324486497,230.85506401135513,220,593,442.0,-9.9,-39.0,BA_Canudos
20230812,22.65,29.79,17.77,0.56,70.0,20.89,0.88,3.68,0.23945211399665828,67.00576247490244,229.90845644295726,220,593,442.0,-9.9,-39.0,BA_Canudos
20230813,22.66,29.85,17.56,0.51,69.08,20.02,0.88,3.52,0.24286375015049524,66.99029667259822,229.51390345321093,220,593,442.0,-9.9,-39.0,BA_Canudos
20230814,22.84,29.66,17.82,0.45,70.21,19.8,0.79,3.96,0.2462753863043322,66.99784483892188,230.72157707392444,220,593,442.0,-9.9,-39.0,BA_Canudos
20230815,22.62,30.01,17.82,0.92,72.02,15.6,0.7,3.97,0.2496870224581692,66.9869696023265,229.20213946170773,220,593,442.0,-9.9,-39.0,BA_Canudos
20230816,22.54,30.19,17.4,0.51,70.36,14.82,0.69,4.03,0.2530986586120062,66.98299328978965,228.80986087225185,220,593,442.0,-9.9,-39.0,BA_Canudos
20230817,22.84,30.51,17.78,2.27,74.92,16.03,0.62,3.65,0.25651029476584314,66.96832919217172,228.62968673550594,220,593,442.0,-9.9,-39.0,BA_Canudos
20230818,23.28,30.49,18.28,1.01,68.93,18.52,0.79,3.44,0.25992193091968013,67.00423936701164,230.64052296340938,220,593,442.0,-9.9,-39.0,BA_Canudos
20230819,24.21,31.76,17.22,0.09,67.07,17.64,0.91,2.52,0.26333356707351707,66.98985759923856,232.6783381179973,220,593,442.0,-9.9,-39.0,BA_Canudos
20230820,25.65,33.0,19.77,0.39,67.23,20.22,0.83,3.12,0.26674520322735407,66.99648613483129,233.23922588032755,220,593,442.0,-9.9,-39.0,BA_Canudos
20230821,26.58,34.04,21.22,0.37,66.86,20.79,0.81,3.3,0.27015683938119106,66.96578810273029,232.2803279371706,220,593,442.0,-9.9,-39.0,BA_Canudos
20230822,26.04,33.83,20.3,0.29,66.25,18.24,0.73,3.86,0.27356847553502806,66.99359252077556,230.2208350885678,220,593,442.0,-9.9,-39.0,BA_Canudos
20230823,25.95,33.92,19.97,0.66,63.89,22.86,0.72,3.43,0.276980111688865,67.00678377329196,229.32765095527006,220,593,442.0,-9.9,-39.0,BA_Canudos
20230824,26.14,34.69,19.84,0.26,62.56,23.52,0.71,3.45,0.280391747842702,67.06180620435481,229.73125055054004,220,593,442.0,-9.9,-39.0,BA_Canudos
20230825,26.4,35.46,19.51,0.2,58.4,24.46,0.68,2.95,0.2838033839965389,67.06606962297691,230.43588434997514,220,593,442.0,-9.9,-39.0,BA_Canudos
20230826,26.57,36.61,18.07,0.25,54.2,25.12,0.69,2.21,0.2872150201503759,67.05158844056183,230.26054611015874,220,593,442.0,-9.9,-39.0,BA_Canudos
20230827,27.47,36.66,20.43,1.67,60.11,23.21,0.67,2.44,0.2856769396679069,66.98780277770884,230.37566443897296,220,593,442.0,-9.9,-39.0,BA_Canudos
20230828,27.34,35.66,21.24,0.15,61.13,22.21,0.52,3.31,0.2841388591854379,66.95633930289402,230.09200426435197,220,593,442.0,-9.9,-39.0,BA_Canudos
20230829,26.74,34.99,20.9,0.17,63.31,19.37,0.43,3.57,0.28083780331481756,66.96107120167217,230.94660124480114,220,593,442.0,-9.9,-39.0,BA_Canudos
20230830,26.52,35.45,19.65,0.11,58.93,23.57,0.43,2.96,0.2775367474441972,66.9568802890625,230.8208518168236,220,593,442.0,-9.9,-39.0,BA_Canudos
20230831,26.44,35.51,19.53,0.19,57.82,22.81,0.4,3.11,0.27423569157357686,66.95318337029295,230.44305727295327,220,593,442.0,-9.9,-39.0,BA_Canudos
20230901,25.6,34.54,19.53,0.29,59.54,25.0,0.34,3.91,0.17339671292630396,66.97273869562757,229.74823084327852,220,593,442.0,-9.9,-39.0,BA_Canudos
20230902,25.01,34.07,18.3,0.22,62.96,22.11,0.29,3.81,0.07255773427903105,66.98846086781765,230.2812327749848,220,593,442.0,-9.9,-39.0,BA_Canudos
20230903,24.96,33.49,18.71,0.19,62.75,23.88,0.26,4.04,0.0902815582482192,66.98805147401674,230.30835306485406,220,593,442.0,-9.9,-39.0,BA_Canudos
20230904,25.38,33.68,19.32,0.24,63.71,22.73,0.24,4.15,0.10800538221740734,66.97975927945613,231.24399384397785,220,593,442.0,-9.9,-39.0,BA_Canudos
20230905,25.18,33.19,19.53,0.8,65.08,22.22,0.22,4.19,0.1257292061865955,66.98504548924275,231.22693654740922,220,593,442.0,-9.9,-39.0,BA_Canudos
20230906,24.42,32.65,18.43,0.57,64.31,22.45,0.22,4.11,0.14345303015578365,66.99981156281511,230.98439922730782,220,593,442.0,-9.9,-39.0,BA_Canudos
20230907,24.37,32.3,18.6,1.12,64.47,21.62,0.24,4.18,0.1611768541249718,66.997710598898,231.34393691538403,220,593,442.0,-9.9,-39.0,BA_Canudos
20230908,24.32,32.69,18.44,0.28,64.59,17.53,0.23,4.31,0.17890067809415994,66.99643099182035,231.15282103934746,220,593,442.0,-9.9,-39.0,BA_Canudos
20230909,24.25,32.54,18.09,0.15,62.09,20.65,0.23,4.17,0.19662450206334808,67.00909306374469,231.4348949353878,220,593,442.0,-9.9,-39.0,BA_Canudos
20230910,24.35,32.9,18.49,1.49,67.82,18.43,0.22,4.09,0.21434832603253623,67.01406889343293,231.8289585806367,220,593,442.0,-9.9,-39.0,BA_Canudos
20230911,24.29,31.98,18.84,1.96,65.44,19.88,0.24,4.4,0.23207215000172438,67.02979648567386,231.7677423316202,220,593,442.0,-9.9,-39.0,BA_Canudos
20230912,24.82,32.92,18.58,0.94,65.28,18.13,0.28,4.27,0.2497959739709125,67.04212233859407,232.45060475454974,220,593,442.0,-9.9,-39.0,BA_Canudos
20230913,24.55,32.86,18.46,1.62,61.15,25.87,0.35,3.91,0.25045090071448306,67.0452614430019,231.24113459081627,220,593,442.0,-9.9,-39.0,BA_Canudos
20230914,25.54,33.94,18.8,0.34,63.75,20.5,0.33,3.36,0.2511058274580536,67.03530606796237,232.21025059579804,220,593,442.0,-9.9,-39.0,BA_Canudos
20230915,26.49,35.88,19.65,0.09,59.49,25.34,0.37,3.8,0.25176075420162414,66.99741324372265,233.15847712191405,220,593,442.0,-9.9,-39.0,BA_Canudos
20230916,25.52,34.33,19.18,0.33,62.3,19.94,0.29,4.36,0.24219539273544458,66.9853419448993,233.32062656193943,220,593,442.0,-9.9,-39.0,BA_Canudos
20230917,25.13,33.66,19.15,1.54,65.77,20.85,0.27,4.34,0.23263003126926501,66.98872490359871,232.4071065624455,220,593,442.0,-9.9,-39.0,BA_Canudos
20230918,25.21,33.19,19.9,1.34,67.65,17.65,0.27,4.67,0.22306466980308545,67.00045015920233,231.8431810709054,220,593,442.0,-9.9,-39.0,BA_Canudos
20230919,25.62,34.12,19.81,1.45,68.84,10.19,0.29,4.2,0.2134993083369059,66.9885446217362,231.34849137128538,220,593,442.0,-9.9,-39.0,BA_Canudos
20230920,25.54,33.54,20.31,1.5,65.31,19.9,0.35,4.07,0.20393394687072636,66.99038181877835,231.46571857787788,220,593,442.0,-9.9,-39.0,BA_Canudos
20230921,25.34,33.73,19.56,1.05,65.57,19.95,0.35,4.36,0.1943685854045468,67.01739792622755,230.40814735997557,220,593,442.0,-9.9,-39.0,BA_Canudos
20230922,25.44,33.76,19.18,0.26,60.78,26.37,0.38,3.97,0.18480322393836723,67.03820080574819,231.99198227453357,220,593,442.0,-9.9,-39.0,BA_Canudos
20230923,26.22,34.43,19.7,0.88,61.43,22.52,0.41,3.59,0.1994835469695101,67.03980118586064,232.5511664420094,220,593,442.0,-9.9,-39.0,BA_Canudos
20230924,27.29,35.13,20.7,0.09,59.17,25.6,0.4,3.64,0.21416387000065296,67.03439771985188,234.1741570554357,220,593,442.0,-9.9,-39.0,BA_Canudos
20230925,27.79,36.77,20.81,0.23,55.88,25.97,0.41,3.7,0.22884419303179582,67.03503569591997,232.58529352331865,220,593,442.0,-9.9,-39.0,BA_Canudos
20230926,27.58,36.73,20.27,0.12,55.7,26.09,0.37,3.95,0.22967630252228527,67.02729959071313,232.46689162580742,220,593,442.0,-9.9,-39.0,BA_Canudos
20230927,27.95,36.62,20.65,0.0,53.41,26.37,0.33,3.53,0.2305084120127747,67.00578138016499,231.5606265442539,220,593,442.0,-9.9,-39.0,BA_Canudos
20230928,28.64,37.04,20.12,0.0,51.24,25.55,0.3,2.75,0.23229062466583483,67.00867679375727,232.09158124066627,220,593,442.0,-9.9,-39.0,BA_Canudos
20230929,27.78,36.98,21.06,0.0,59.12,26.27,0.26,4.34,0.234072837318895,67.01811787722035,232.5896818957743,220,593,442.0,-9.9,-39.0,BA_Canudos
20230930,25.9,34.98,19.15,0.0,52.49,27.59,0.23,4.48,0.23585504997195514,67.02610659336345,231.6992002577712,220,593,442.0,-9.9,-39.0,BA_Canudos
20231001,25.95,35.51,17.94,0.0,56.51,27.65,0.21,3.38,0.23119007859913987,66.99020186943386,231.09176595889687,220,593,442.0,-9.9,-39.0,BA_Canudos
20231002,27.35,37.34,19.09,0.0,51.18,28.2,0.23,2.76,0.22652510722632457,66.97743955146181,229.63213063834914,220,593,442.0,-9.9,-39.0,BA_Canudos
20231003,27.88,37.6,19.87,0.0,53.58,27.16,0.2,3.55,0.22415125564423558,66.96937842233365,229.27797921784904,220,593,442.0,-9.9,-39.0,BA_Canudos
20231004,27.44,36.72,20.41,0.0,54.97,27.15,0.16,4.3,0.2217774040621466,67.00913120485914,228.35349796512264,220,593,442.0,-9.9,-39.0,BA_Canudos
20231005,27.55,36.52,20.43,0.0,53.64,27.88,0.15,4.41,0.2194035524800576,67.04941880652736,228.5962579513667,220,593,442.0,-9.9,-39.0,BA_Canudos
20231006,27.58,36.42,21.14,0.02,56.77,25.82,0.14,4.53,0.21916198940821002,67.03536792152092,230.05493502974423,220,593,442.0,-9.9,-39.0,BA_Canudos
20231007,27.58,36.11,21.07,0.24,60.97,19.09,0.12,4.13,0.21892042633636247,67.00615589289897,231.23455865078222,220,593,442.0,-9.9,-39.0,BA_Canudos
20231008,27.48,36.15,20.98,0.41,59.62,19.35,0.12,4.19,0.21867886326451488,66.98209358675636,230.80269429659018,220,593,442.0,-9.9,-39.0,BA_Canudos
20231009,27.29,36.12,20.53,0.07,56.7,26.38,0.12,4.14,0.21843730019266733,67.0325496833683,231.11586233243315,220,593,442.0,-9.9,-39.0,BA_Canudos
20231010,26.93,36.21,19.73,0.0,55.91,27.45,0.12,4.21,0.21819573712081974,67.0262964518473,230.50792203675732,220,593,442.0,-9.9,-39.0,BA_Canudos
20231011,26.42,35.16,19.96,0.22,60.18,22.68,0.09,4.48,0.21859940790867918,66.9861312480076,229.82056598160753,220,593,442.0,-9.9,-39.0,BA_Canudos
20231012,26.65,35.32,19.59,0.07,54.36,23.88,0.11,3.23,0.21900307869653862,66.95341850877053,227.99540532549995,220,593,442.0,-9.9,-39.0,BA_Canudos
20231013,28.0,35.71,21.1,0.0,56.6,24.41,0.09,3.78,0.21940674948439806,66.94753858088849,229.7941040066199,220,593,442.0,-9.9,-39.0,BA_Canudos
20231014,27.86,36.13,21.73,0.0,58.23,22.92,0.08,4.65,0.2198104202722575,66.98971079693456,230.8910939255852,220,593,442.0,-9.9,-39.0,BA_Canudos
20231015,26.7,35.35,21.03,0.01,58.09,20.75,0.07,5.02,0.22021409106011697,66.9999957614091,232.75490165154028,220,593,442.0,-9.9,-39.0,BA_Canudos
20231016,25.66,34.42,18.87,0.61,58.75,27.29,0.07,4.37,0.2206177618479764,67.01881024214339,232.5259939515465,220,593,442.0,-9.9,-39.0,BA_Canudos
20231017,25.08,32.96,19.6,2.21,58.41,24.15,0.09,4.53,0.22102143263583585,67.00185751202618,231.3730493787426,220,593,442.0,-9.9,-39.0,BA_Canudos
20231018,25.39,34.39,17.99,0.0,54.7,29.07,0.11,3.67,0.22142510342369529,66.97696423181982,230.56627268953935,220,593,442.0,-9.9,-39.0,BA_Canudos
20231019,26.16,35.44,18.82,0.0,53.84,27.84,0.11,3.51,0.22182877421155472,66.98171631649227,230.2681110969398,220,593,442.0,-9.9,-39.0,BA_Canudos
20231020,26.65,35.85,19.54,0.0,56.23,27.58,0.1,4.43,0.22223244499941416,66.96723850634993,230.83966593988725,220,593,442.0,-9.9,-39.0,BA_Canudos
20231021,27.01,35.97,20.12,0.0,55.02,19.11,0.09,4.37,0.2193959142488013,66.97143469866553,229.93933023211034,220,593,442.0,-9.9,-39.0,BA_Canudos
20231022,27.22,36.21,20.32,0.1,59.89,22.38,0.08,4.4,0.21655938349818846,66.95818004485132,229.75970474729783,220,593,442.0,-9.9,-39.0,BA_Canudos
20231023,26.61,35.07,19.77,0.64,57.06,25.68,0.08,4.24,0.21372285274757558,66.98475599416116,229.67916465089786,220,593,442.0,-9.9,-39.0,BA_Canudos
20231024,27.63,36.12,20.28,0.02,55.44,28.07,0.08,3.77,0.21088632199696272,66.99824054427813,230.72965703083173,220,593,442.0,-9.9,-39.0,BA_Canudos
20231025,29.95,38.03,21.38,0.0,50.03,26.88,0.09,2.74,0.20804979124634987,67.03390906871066,230.89619861918058,220,593,442.0,-9.9,-39.0,BA_Canudos
20231026,30.86,39.68,22.69,0.0,44.51,28.14,0.09,3.57,0.20405461545120326,67.0129747757994,232.28584709159406,220,593,442.0,-9.9,-39.0,BA_Canudos
20231027,29.54,37.61,22.74,0.0,52.71,27.05,0.07,4.12,0.20005943965605666,67.00140650039621,232.6324122950241,220,593,442.0,-9.9,-39.0,BA_Canudos
20231028,28.18,37.6,22.09,0.0,53.59,28.26,0.07,5.25,0.20494904195744215,66.99350239777525,232.98484727067265,220,593,442.0,-9.9,-39.0,BA_Canudos
20231029,27.2,35.96,20.71,0.0,54.67,24.71,0.06,4.72,0.20983864425882764,67.01772872112277,231.72111762131178,220,593,442.0,-9.9,-39.0,BA_Canudos
20231030,27.26,36.48,19.27,0.0,54.26,28.54,0.06,3.76,0.21472824656021314,67.01248133220803,232.30863563451203,220,593,442.0,-9.9,-39.0,BA_Canudos
20231031,28.59,38.06,20.52,0.0,50.04,27.65,0.07,2.94,0.21464606876743583,66.974841901398,231.11222953867616,220,593,442.0,-9.9,-39.0,BA_Canudos
20231101,29.36,37.39,21.93,0.0,52.58,24.0,0.05,2.64,0.2145638909746585,66.9977837270822,231.0634476898282,220,593,442.0,-9.9,-39.0,BA_Canudos
20231102,30.0,37.44,23.28,1.06,53.4,20.41,0.06,3.45,0.2144817131818812,66.98224758996191,230.65441560335964,220,593,442.0,-9.9,-39.0,BA_Canudos
20231103,28.95,35.69,23.34,1.19,58.97,18.37,0.05,2.99,0.21439953538910386,66.98349448121121,231.4102482474823,220,593,442.0,-9.9,-39.0,BA_Canudos
20231104,30.53,37.76,23.46,0.01,51.75,20.17,0.07,2.52,0.21431735759632656,66.95577404006094,230.99431314540814,220,593,442.0,-9.9,-39.0,BA_Canudos
20231105,31.36,39.57,23.47,0.04,50.35,24.9,0.07,3.2,0.21423517980354922,66.99833313971892,230.86038619656537,220,593,442.0,-9.9,-39.0,BA_Canudos
20231106,29.72,38.14,23.11,0.21,52.87,22.67,0.07,4.68,0.21415300201077192,67.00451655087575,230.6357731630128,220,593,442.0,-9.9,-39.0,BA_Canudos
20231107,28.37,36.35,22.49,1.38,57.57,20.54,0.07,4.58,0.21407082421799462,67.01276919317439,231.79404853073356,220,593,442.0,-9.9,-39.0,BA_Canudos
20231108,27.68,35.71,21.73,1.85,60.53,21.63,0.07,4.53,0.21398864642521728,66.97993156002893,230.89461145877033,220,593,442.0,-9.9,-39.0,BA_Canudos
20231109,27.16,34.83,21.26,2.25,59.31,22.47,0.09,4.4,0.21390646863243998,67.00790006868903,231.57812760630986,220,593,442.0,-9.9,-39.0,BA_Canudos
20231110,27.23,36.27,19.92,0.5,53.71,28.62,0.13,4.49,0.21382429083966265,67.01008260880435,232.61145234725825,220,593,442.0,-9.9,-39.0,BA_Canudos
20231111,27.04,36.05,20.15,0.0,52.11,27.92,0.12,4.7,0.21374211304688534,67.01227602171457,233.360345288861,220,593,442.0,-9.9,-39.0,BA_Canudos
20231112,26.98,35.2,19.06,0.0,50.83,23.35,0.11,3.72,0.18648266207837935,67.0135559371332,231.6555183193218,220,593,442.0,-9.9,-39.0,BA_Canudos
20231113,27.84,37.53,19.9,0.0,50.32,29.59,0.12,3.88,0.15922321110987336,66.98365390078979,229.7846675569826,220,593,442.0,-9.9,-39.0,BA_Canudos
20231114,28.73,38.18,20.12,0.17,55.09,27.67,0.11,3.45,0.13196376014136738,66.95693880161096,228.80193736385317,220,593,442.0,-9.9,-39.0,BA_Canudos
20231115,29.64,38.2,22.5,0.11,53.79,22.02,0.1,3.88,0.06461714439270674,66.93985265604634,230.27593517202118,220,593,442.0,-9.9,-39.0,BA_Canudos
20231116,29.26,36.76,22.49,0.25,54.62,26.01,0.08,4.06,-0.0027294713559538994,66.9626298306198,230.87562844643037,220,593,442.0,-9.9,-39.0,BA_Canudos
20231117,29.79,38.45,22.16,0.03,51.09,27.28,0.09,3.95,0.0644188765796779,67.01662279815424,231.84024228929889,220,593,442.0,-9.9,-39.0,BA_Canudos
20231118,29.84,38.21,22.29,0.0,49.93,27.24,0.08,3.69,0.13156722451530972,67.03696825529092,230.80190671565367,220,593,442.0,-9.9,-39.0,BA_Canudos
